series,entry_time_utc,cumulative_r
FULL_HISTORY_FITTED,2023-04-03 00:15:00+00:00,23.483670121255187
FULL_HISTORY_FITTED,2023-04-07 14:00:00+00:00,23.62530102254272
FULL_HISTORY_FITTED,2023-04-10 16:00:00+00:00,25.11632389015665
FULL_HISTORY_FITTED,2023-04-17 01:00:00+00:00,26.60833489024331
FULL_HISTORY_FITTED,2023-04-17 16:00:00+00:00,28.10069281436927
FULL_HISTORY_FITTED,2023-04-25 13:45:00+00:00,27.09213492802566
FULL_HISTORY_FITTED,2023-04-25 14:30:00+00:00,26.086106137953433
FULL_HISTORY_FITTED,2023-05-01 16:00:00+00:00,27.57758707047818
FULL_HISTORY_FITTED,2023-05-09 00:30:00+00:00,26.56654591770922
FULL_HISTORY_FITTED,2023-05-09 13:00:00+00:00,28.058134882961447
FULL_HISTORY_FITTED,2023-05-12 16:00:00+00:00,27.292927103703775
FULL_HISTORY_FITTED,2023-05-31 17:00:00+00:00,28.78729842860688
FULL_HISTORY_FITTED,2023-06-05 00:00:00+00:00,27.76833147206457
FULL_HISTORY_FITTED,2023-06-05 00:15:00+00:00,29.249968468992368
FULL_HISTORY_FITTED,2023-06-12 02:00:00+00:00,30.73728597546983
FULL_HISTORY_FITTED,2023-06-23 02:00:00+00:00,29.72554599357842
FULL_HISTORY_FITTED,2023-06-23 02:30:00+00:00,28.714194584776568
FULL_HISTORY_FITTED,2023-07-11 13:00:00+00:00,30.205827125219628
FULL_HISTORY_FITTED,2023-07-20 16:15:00+00:00,29.197720769315893
FULL_HISTORY_FITTED,2023-07-20 16:45:00+00:00,30.689591780060574
FULL_HISTORY_FITTED,2023-07-27 16:00:00+00:00,29.68436243474298
FULL_HISTORY_FITTED,2023-08-24 13:00:00+00:00,31.176846356618725
FULL_HISTORY_FITTED,2023-08-24 23:15:00+00:00,30.161556251680047
FULL_HISTORY_FITTED,2023-08-25 02:00:00+00:00,29.151652052981007
FULL_HISTORY_FITTED,2023-08-29 13:30:00+00:00,30.644060082454008
FULL_HISTORY_FITTED,2023-09-01 16:15:00+00:00,29.8982621200632
FULL_HISTORY_FITTED,2023-09-14 16:30:00+00:00,28.892461042928417
FULL_HISTORY_FITTED,2023-10-18 16:00:00+00:00,30.384392968263615
FULL_HISTORY_FITTED,2023-10-24 13:00:00+00:00,29.375013354205446
FULL_HISTORY_FITTED,2023-11-06 21:45:00+00:00,28.35923616687809
FULL_HISTORY_FITTED,2024-01-02 13:00:00+00:00,28.02269769468286
FULL_HISTORY_FITTED,2024-01-29 16:00:00+00:00,29.5114389785833
FULL_HISTORY_FITTED,2024-02-04 23:15:00+00:00,30.9994152839186
FULL_HISTORY_FITTED,2024-02-29 17:00:00+00:00,31.378991309070678
FULL_HISTORY_FITTED,2024-03-14 16:15:00+00:00,30.368732466652645
FULL_HISTORY_FITTED,2024-03-27 01:30:00+00:00,31.85267379185138
FULL_HISTORY_FITTED,2024-03-29 02:00:00+00:00,30.840705648988813
FULL_HISTORY_FITTED,2024-04-01 16:15:00+00:00,30.260609295395547
FULL_HISTORY_FITTED,2024-06-07 16:00:00+00:00,29.7862479496081
FULL_HISTORY_FITTED,2024-07-07 21:15:00+00:00,31.280036769483907
FULL_HISTORY_FITTED,2024-07-30 01:30:00+00:00,32.76319126752613
FULL_HISTORY_FITTED,2024-07-31 16:30:00+00:00,34.25326564012054
FULL_HISTORY_FITTED,2024-08-06 13:00:00+00:00,35.74334219389376
FULL_HISTORY_FITTED,2024-08-30 02:00:00+00:00,37.231954259207185
FULL_HISTORY_FITTED,2024-09-25 17:00:00+00:00,37.68929985996804
FULL_HISTORY_FITTED,2024-10-01 16:45:00+00:00,39.18196626005539
FULL_HISTORY_FITTED,2024-10-16 17:30:00+00:00,38.172478928845194
FULL_HISTORY_FITTED,2024-11-06 01:00:00+00:00,37.16746992605426
FULL_HISTORY_FITTED,2024-11-12 17:00:00+00:00,38.66093728248208
FULL_HISTORY_FITTED,2024-11-20 16:15:00+00:00,40.154286173844014
FULL_HISTORY_FITTED,2024-11-26 00:00:00+00:00,41.64936496166233
FULL_HISTORY_FITTED,2024-12-09 05:15:00+00:00,43.13563511302735
FULL_HISTORY_FITTED,2025-01-17 05:45:00+00:00,42.11591772172935
FULL_HISTORY_FITTED,2025-01-28 00:00:00+00:00,41.11023538212771
FULL_HISTORY_FITTED,2025-01-30 20:45:00+00:00,42.60282961109066
FULL_HISTORY_FITTED,2025-02-02 23:15:00+00:00,41.599331263442785
FULL_HISTORY_FITTED,2025-02-09 23:00:00+00:00,43.09295753754102
FULL_HISTORY_FITTED,2025-02-19 17:00:00+00:00,44.585620019513286
FULL_HISTORY_FITTED,2025-02-27 23:00:00+00:00,43.572286686179865
FULL_HISTORY_FITTED,2025-02-28 02:00:00+00:00,45.06425521452269
FULL_HISTORY_FITTED,2025-03-14 02:30:00+00:00,46.556474955586694
FULL_HISTORY_FITTED,2025-03-19 17:30:00+00:00,48.05013276550007
FULL_HISTORY_FITTED,2025-03-20 13:30:00+00:00,49.54312801468631
FULL_HISTORY_FITTED,2025-04-15 17:00:00+00:00,51.039631074969336
FULL_HISTORY_FITTED,2025-04-22 17:00:00+00:00,50.03574933380988
FULL_HISTORY_FITTED,2025-05-16 16:15:00+00:00,51.52912361152153
FULL_HISTORY_FITTED,2025-05-22 17:30:00+00:00,53.02432423220599
FULL_HISTORY_FITTED,2025-05-29 00:00:00+00:00,54.51934910782779
FULL_HISTORY_FITTED,2025-07-10 13:00:00+00:00,53.509492824767115
FULL_HISTORY_FITTED,2025-07-28 16:00:00+00:00,52.50270294939958
FULL_HISTORY_FITTED,2025-07-30 16:00:00+00:00,53.99564731219837
FULL_HISTORY_FITTED,2025-08-07 14:30:00+00:00,55.49069570549733
FULL_HISTORY_FITTED,2025-08-08 05:30:00+00:00,56.97786101797651
FULL_HISTORY_FITTED,2025-08-14 14:00:00+00:00,55.971861641566946
FULL_HISTORY_FITTED,2025-08-18 17:00:00+00:00,54.96396438029713
FULL_HISTORY_FITTED,2025-08-25 20:00:00+00:00,56.45493683815954
FULL_HISTORY_FITTED,2025-09-09 20:00:00+00:00,55.44375141516669
FULL_HISTORY_FITTED,2025-09-18 05:15:00+00:00,54.43294278812624
FULL_HISTORY_FITTED,2025-10-14 00:30:00+00:00,55.923123802109764
FULL_HISTORY_FITTED,2025-10-21 05:45:00+00:00,54.90479366495722
FULL_HISTORY_FITTED,2025-11-09 23:45:00+00:00,56.39134490187479
FULL_HISTORY_FITTED,2026-01-08 17:00:00+00:00,55.381860114192904
FULL_HISTORY_FITTED,2026-02-18 17:00:00+00:00,54.37386324442899
FULL_HISTORY_FITTED,2026-02-19 13:00:00+00:00,53.36415583889343
FULL_HISTORY_FITTED,2026-02-19 13:30:00+00:00,52.35533407258934
FULL_HISTORY_FITTED,2026-02-20 02:30:00+00:00,51.34577484320707
FULL_HISTORY_FITTED,2026-02-26 17:30:00+00:00,52.838766044590045
FULL_HISTORY_FITTED,2026-03-02 00:00:00+00:00,54.33337712498969
FULL_HISTORY_FITTED,2026-03-12 00:00:00+00:00,55.82611475900315
FULL_HISTORY_FITTED,2026-04-02 05:00:00+00:00,54.81612881093931
FULL_HISTORY_FITTED,2026-04-12 23:15:00+00:00,56.30717756620503
FULL_HISTORY_FITTED,2026-04-17 20:00:00+00:00,55.61321027131804
FULL_HISTORY_FITTED,2026-04-19 21:00:00+00:00,54.60415503129314
FULL_HISTORY_FITTED,2026-04-19 21:45:00+00:00,56.095803389451014
FULL_HISTORY_FITTED,2026-04-21 17:00:00+00:00,55.08746566152565
FULL_HISTORY_FITTED,2026-04-21 17:30:00+00:00,56.5799620883482
FULL_HISTORY_FITTED,2026-04-28 02:00:00+00:00,55.566623390507004
FULL_HISTORY_FITTED,2026-05-04 17:00:00+00:00,55.32783152678603
FULL_HISTORY_FITTED,2026-05-26 16:00:00+00:00,56.81444906075201
FULL_HISTORY_FITTED,2026-05-28 02:00:00+00:00,55.80410655435933
FULL_HISTORY_FITTED,2026-06-03 13:00:00+00:00,56.09545092193827
FULL_HISTORY_FITTED,2026-06-16 05:15:00+00:00,57.576591975854434
CHRONOLOGICAL_2025_2026,2025-01-27 00:00:00+00:00,0.0
CHRONOLOGICAL_2025_2026,2025-01-27 00:00:00+00:00,-1.0116950290594426
CHRONOLOGICAL_2025_2026,2025-01-28 00:15:00+00:00,-2.0178678685656553
CHRONOLOGICAL_2025_2026,2025-01-30 20:45:00+00:00,-0.525273639602704
CHRONOLOGICAL_2025_2026,2025-02-19 17:00:00+00:00,0.9673888423695645
CHRONOLOGICAL_2025_2026,2025-02-28 02:00:00+00:00,2.4593573707123912
CHRONOLOGICAL_2025_2026,2025-03-14 02:30:00+00:00,3.951577111776396
CHRONOLOGICAL_2025_2026,2025-03-19 17:30:00+00:00,5.445234921689773
CHRONOLOGICAL_2025_2026,2025-04-15 17:00:00+00:00,6.941737981972797
CHRONOLOGICAL_2025_2026,2025-04-22 17:00:00+00:00,5.9378562408133435
CHRONOLOGICAL_2025_2026,2025-04-25 00:45:00+00:00,4.928802832158609
CHRONOLOGICAL_2025_2026,2025-04-25 04:00:00+00:00,6.423330157551441
CHRONOLOGICAL_2025_2026,2025-05-16 16:15:00+00:00,7.916704435263084
CHRONOLOGICAL_2025_2026,2025-05-20 00:30:00+00:00,9.402724154011697
CHRONOLOGICAL_2025_2026,2025-05-22 17:30:00+00:00,10.897924774696161
CHRONOLOGICAL_2025_2026,2025-06-03 12:15:00+00:00,9.889830235451461
CHRONOLOGICAL_2025_2026,2025-06-23 09:15:00+00:00,11.383107117926352
CHRONOLOGICAL_2025_2026,2025-07-07 09:15:00+00:00,12.873546384719653
CHRONOLOGICAL_2025_2026,2025-07-10 13:00:00+00:00,11.863690101658971
CHRONOLOGICAL_2025_2026,2025-07-28 09:15:00+00:00,10.856387094946344
CHRONOLOGICAL_2025_2026,2025-07-28 09:45:00+00:00,9.849499498936261
CHRONOLOGICAL_2025_2026,2025-07-28 16:00:00+00:00,8.842709623568725
CHRONOLOGICAL_2025_2026,2025-07-29 04:00:00+00:00,7.834404225394909
CHRONOLOGICAL_2025_2026,2025-07-30 16:00:00+00:00,9.327348588193704
CHRONOLOGICAL_2025_2026,2025-08-07 14:30:00+00:00,10.822396981492666
CHRONOLOGICAL_2025_2026,2025-08-14 14:00:00+00:00,9.816397605083106
CHRONOLOGICAL_2025_2026,2025-08-18 17:00:00+00:00,8.80850034381329
CHRONOLOGICAL_2025_2026,2025-08-25 20:00:00+00:00,10.299472801675703
CHRONOLOGICAL_2025_2026,2025-08-27 09:15:00+00:00,9.292528357231214
CHRONOLOGICAL_2025_2026,2025-09-09 20:00:00+00:00,8.281342934238362
CHRONOLOGICAL_2025_2026,2025-09-24 09:15:00+00:00,7.2703475682455405
CHRONOLOGICAL_2025_2026,2025-09-24 09:45:00+00:00,6.2594523306910705
CHRONOLOGICAL_2025_2026,2025-11-04 00:30:00+00:00,5.240849485744228
CHRONOLOGICAL_2025_2026,2025-12-17 04:30:00+00:00,4.231384484384754
CHRONOLOGICAL_2025_2026,2026-01-08 17:00:00+00:00,3.2218996967028706
CHRONOLOGICAL_2025_2026,2026-02-17 00:45:00+00:00,2.1970410977483894
CHRONOLOGICAL_2025_2026,2026-02-18 17:00:00+00:00,1.1890442279844777
CHRONOLOGICAL_2025_2026,2026-02-19 13:00:00+00:00,0.17933682244892224
CHRONOLOGICAL_2025_2026,2026-02-19 13:30:00+00:00,-0.8294849438551692
CHRONOLOGICAL_2025_2026,2026-02-20 02:30:00+00:00,-1.8390441732374456
CHRONOLOGICAL_2025_2026,2026-02-26 17:30:00+00:00,-0.3460529718544698
CHRONOLOGICAL_2025_2026,2026-03-12 00:15:00+00:00,1.1421230959217075
CHRONOLOGICAL_2025_2026,2026-04-17 20:00:00+00:00,0.4481558010347215
CHRONOLOGICAL_2025_2026,2026-04-21 17:00:00+00:00,-0.5601819268906452
CHRONOLOGICAL_2025_2026,2026-04-21 17:30:00+00:00,0.9323144999319113
CHRONOLOGICAL_2025_2026,2026-04-28 02:00:00+00:00,-0.08102419790928983
CHRONOLOGICAL_2025_2026,2026-05-04 17:00:00+00:00,-0.31981606163026666
CHRONOLOGICAL_2025_2026,2026-05-26 16:00:00+00:00,1.1668014723357185
CHRONOLOGICAL_2025_2026,2026-05-28 02:00:00+00:00,0.156458965943034
CHRONOLOGICAL_2025_2026,2026-06-03 13:00:00+00:00,0.4478033335219754
FOUR_TRADE_DAY_ORACLE,2019-01-17 05:00:00+00:00,0.0
FOUR_TRADE_DAY_ORACLE,2019-01-17 05:00:00+00:00,-1.0121936177615396
FOUR_TRADE_DAY_ORACLE,2019-01-17 05:15:00+00:00,0.46802856080444544
FOUR_TRADE_DAY_ORACLE,2019-01-17 05:30:00+00:00,-0.5444011723553175
FOUR_TRADE_DAY_ORACLE,2019-01-17 07:30:00+00:00,0.9453321920683198
FOUR_TRADE_DAY_ORACLE,2019-02-08 08:30:00+00:00,-0.06903072409394273
FOUR_TRADE_DAY_ORACLE,2019-02-08 08:45:00+00:00,1.413538612290726
FOUR_TRADE_DAY_ORACLE,2019-02-08 09:30:00+00:00,2.9008844810661216
FOUR_TRADE_DAY_ORACLE,2019-02-08 10:00:00+00:00,4.388077250223359
FOUR_TRADE_DAY_ORACLE,2019-03-27 02:00:00+00:00,5.878449428302369
FOUR_TRADE_DAY_ORACLE,2019-03-27 02:15:00+00:00,7.364300802858305
FOUR_TRADE_DAY_ORACLE,2019-03-27 02:30:00+00:00,8.854605871023775
FOUR_TRADE_DAY_ORACLE,2019-03-27 02:45:00+00:00,10.34040258468125
FOUR_TRADE_DAY_ORACLE,2019-04-16 02:00:00+00:00,11.826025383605788
FOUR_TRADE_DAY_ORACLE,2019-04-16 09:15:00+00:00,10.813265388121094
FOUR_TRADE_DAY_ORACLE,2019-04-16 09:30:00+00:00,12.304493458296573
FOUR_TRADE_DAY_ORACLE,2019-04-16 09:45:00+00:00,13.793256033687195
FOUR_TRADE_DAY_ORACLE,2019-04-23 00:30:00+00:00,12.760278654176128
FOUR_TRADE_DAY_ORACLE,2019-04-23 12:45:00+00:00,11.74711608460356
FOUR_TRADE_DAY_ORACLE,2019-04-23 14:00:00+00:00,10.73810324497322
FOUR_TRADE_DAY_ORACLE,2019-04-23 14:30:00+00:00,12.229616270622916
FOUR_TRADE_DAY_ORACLE,2019-05-14 12:30:00+00:00,11.220013121390952
FOUR_TRADE_DAY_ORACLE,2019-05-14 12:45:00+00:00,10.208819417765595
FOUR_TRADE_DAY_ORACLE,2019-05-14 14:00:00+00:00,9.199902409155673
FOUR_TRADE_DAY_ORACLE,2019-05-14 14:15:00+00:00,8.87974386659021
FOUR_TRADE_DAY_ORACLE,2019-05-15 10:30:00+00:00,7.867572814739697
FOUR_TRADE_DAY_ORACLE,2019-05-15 11:00:00+00:00,6.855494563302948
FOUR_TRADE_DAY_ORACLE,2019-05-15 11:30:00+00:00,5.8437270365314475
FOUR_TRADE_DAY_ORACLE,2019-05-15 11:45:00+00:00,7.330412943696029
FOUR_TRADE_DAY_ORACLE,2019-07-09 08:30:00+00:00,6.311741210613439
FOUR_TRADE_DAY_ORACLE,2019-07-09 08:45:00+00:00,5.293130119183495
FOUR_TRADE_DAY_ORACLE,2019-07-09 09:00:00+00:00,6.7790769234276915
FOUR_TRADE_DAY_ORACLE,2019-07-09 09:30:00+00:00,8.26566768736045
FOUR_TRADE_DAY_ORACLE,2019-07-29 07:15:00+00:00,7.237934766892967
FOUR_TRADE_DAY_ORACLE,2019-07-29 07:30:00+00:00,6.221199578847652
FOUR_TRADE_DAY_ORACLE,2019-07-29 08:15:00+00:00,7.695863058090094
FOUR_TRADE_DAY_ORACLE,2019-07-29 08:30:00+00:00,9.17906279257546
FOUR_TRADE_DAY_ORACLE,2019-07-31 08:45:00+00:00,8.15890094966386
FOUR_TRADE_DAY_ORACLE,2019-07-31 09:00:00+00:00,7.143200072979635
FOUR_TRADE_DAY_ORACLE,2019-07-31 18:30:00+00:00,6.1392630651055935
FOUR_TRADE_DAY_ORACLE,2019-07-31 18:45:00+00:00,5.1330359514348
FOUR_TRADE_DAY_ORACLE,2019-08-06 13:15:00+00:00,6.622830836246909
FOUR_TRADE_DAY_ORACLE,2019-08-06 13:30:00+00:00,8.115801784810328
FOUR_TRADE_DAY_ORACLE,2019-08-06 13:45:00+00:00,9.605724623902343
FOUR_TRADE_DAY_ORACLE,2019-08-06 14:00:00+00:00,11.098707316375588
FOUR_TRADE_DAY_ORACLE,2019-08-14 14:00:00+00:00,10.091830332445078
FOUR_TRADE_DAY_ORACLE,2019-08-14 14:15:00+00:00,9.083743842805205
